CustomerKey,RecencyDays,Frequency,Monetary,AvgOrderValue,AvgBasketSize,TenureDays,LastPurchase,FirstPurchase,Churned90,IsRepeat,CustomerID,Country,Cluster,Segment
4438,36,12,4006.06,333.8383333333333,15.881278538812785,660,2011-11-03 11:51:00,2010-01-12 11:32:00,0,1,16841,United Kingdom,0,Champions
4439,100,3,1264.19,421.3966666666667,11.0,201,2011-08-31 10:42:00,2011-02-10 14:51:00,1,1,16842,United Kingdom,2,Loyal Customers
4440,42,35,19571.43,559.1837142857142,31.043624161073826,686,2011-10-28 09:06:00,2009-12-10 11:40:00,0,1,16843,United Kingdom,0,Champions
4441,562,2,614.34,307.17,8.78125,20,2010-05-26 10:29:00,2010-05-06 09:16:00,1,1,16844,United Kingdom,3,At Risk / Lapsed
4442,617,1,253.88,253.88,8.35,0,2010-03-31 13:09:00,2010-03-31 13:09:00,1,0,16845,United Kingdom,3,At Risk / Lapsed
4443,49,3,842.41,280.80333333333334,11.0,589,2011-10-20 13:55:00,2010-03-10 12:03:00,0,1,16846,United Kingdom,2,Loyal Customers
4444,42,2,614.89,307.445,6.891891891891892,574,2011-10-27 13:29:00,2010-03-31 13:32:00,0,1,16847,United Kingdom,1,Promising
4445,52,4,1411.62,352.905,9.176470588235292,379,2011-10-18 08:42:00,2010-10-03 11:01:00,0,1,16848,United Kingdom,2,Loyal Customers
4446,186,1,124.57,124.57,4.125,0,2011-06-06 09:16:00,2011-06-06 09:16:00,1,0,16849,United Kingdom,1,Promising
4447,333,1,332.41,332.41,13.105263157894736,0,2011-01-10 11:09:00,2011-01-10 11:09:00,1,0,16850,United Kingdom,3,At Risk / Lapsed
4448,3,3,342.45,114.15,13.55,47,2011-12-05 13:32:00,2011-10-19 09:48:00,0,1,16851,United Kingdom,1,Promising
4449,9,2,144.91000000000005,72.45500000000001,6.222222222222222,165,2011-11-29 13:22:00,2011-06-16 15:49:00,0,1,16852,United Kingdom,1,Promising
4450,416,2,1408.96,704.48,13.293333333333331,223,2010-10-18 16:31:00,2010-03-09 14:32:00,1,1,16854,United Kingdom,3,At Risk / Lapsed
4451,23,2,328.4,164.2,8.631578947368421,19,2011-11-16 12:03:00,2011-10-27 16:31:00,0,1,16855,United Kingdom,1,Promising
4452,14,3,358.49,119.49666666666668,9.0,427,2011-11-25 08:59:00,2010-09-23 13:11:00,0,1,16856,United Kingdom,1,Promising
4453,442,1,352.8,352.8,15.272727272727272,0,2010-09-23 10:49:00,2010-09-23 10:49:00,1,0,16857,United Kingdom,3,At Risk / Lapsed
4454,368,10,4668.28,466.828,11.132352941176473,355,2010-12-06 09:52:00,2009-12-15 11:09:00,1,1,16858,United Kingdom,2,Loyal Customers
4455,144,7,1932.41,276.05857142857144,17.263636363636362,500,2011-07-18 12:19:00,2010-03-04 12:37:00,1,1,16859,United Kingdom,2,Loyal Customers
4456,452,3,1610.62,536.8733333333333,14.534883720930232,209,2010-09-13 10:05:00,2010-02-15 13:46:00,1,1,16860,United Kingdom,3,At Risk / Lapsed
4457,59,5,946.59,189.318,12.571428571428571,448,2011-10-11 09:05:00,2010-07-19 11:44:00,0,1,16861,United Kingdom,2,Loyal Customers
4458,546,4,662.33,165.5825,14.657142857142857,154,2010-06-10 13:05:00,2010-01-07 12:57:00,1,1,16862,United Kingdom,3,At Risk / Lapsed
4459,30,3,998.52,332.84,13.303571428571429,378,2011-11-08 15:26:00,2010-10-26 10:03:00,0,1,16863,United Kingdom,2,Loyal Customers
4460,433,2,409.25,204.625,16.647058823529413,164,2010-10-01 16:16:00,2010-04-20 11:56:00,1,1,16864,United Kingdom,3,At Risk / Lapsed
4461,401,1,130.95,130.95,9.8125,0,2010-11-03 11:34:00,2010-11-03 11:34:00,1,0,16865,United Kingdom,3,At Risk / Lapsed
4462,140,3,207.74,69.24666666666666,5.454545454545454,20,2011-07-22 10:06:00,2011-07-01 12:34:00,1,1,16866,United Kingdom,1,Promising
4463,689,1,76.74000000000001,76.74000000000001,9.666666666666666,0,2010-01-19 09:11:00,2010-01-19 09:11:00,1,0,16867,United Kingdom,3,At Risk / Lapsed
4464,393,3,384.56,128.18666666666667,2.24,199,2010-11-10 13:17:00,2010-04-25 11:31:00,1,1,16868,United Kingdom,3,At Risk / Lapsed
4465,22,4,817.12,204.28,4.590551181102362,152,2011-11-17 12:02:00,2011-06-17 13:01:00,0,1,16869,United Kingdom,2,Loyal Customers
4466,468,1,450.16,450.16,9.928571428571429,0,2010-08-27 13:53:00,2010-08-27 13:53:00,1,0,16870,United Kingdom,3,At Risk / Lapsed
4467,21,6,2812.34,468.72333333333336,9.145985401459852,248,2011-11-17 19:27:00,2011-03-14 10:31:00,0,1,16871,United Kingdom,2,Loyal Customers
4468,76,6,1213.13,202.18833333333336,59.94444444444444,385,2011-09-23 16:05:00,2010-09-02 17:36:00,0,1,16872,United Kingdom,2,Loyal Customers
4469,4,12,14617.39,1218.1158333333333,16.798828125,663,2011-12-05 12:05:00,2010-02-09 14:17:00,0,1,16873,United Kingdom,0,Champions
4470,378,1,209.89,209.89,2.5161290322580645,0,2010-11-25 13:08:00,2010-11-25 13:08:00,1,0,16874,United Kingdom,3,At Risk / Lapsed
4471,66,11,4234.53,384.9572727272727,9.12608695652174,636,2011-10-03 13:39:00,2010-01-05 09:16:00,0,1,16875,United Kingdom,0,Champions
4472,403,1,136.01,136.01,5.65625,0,2010-11-01 11:59:00,2010-11-01 11:59:00,1,0,16876,United Kingdom,3,At Risk / Lapsed
4473,11,6,846.62,141.10333333333332,2.935897435897436,195,2011-11-27 13:47:00,2011-05-15 16:13:00,0,1,16877,United Kingdom,2,Loyal Customers
4474,83,1,13.3,13.3,4.0,0,2011-09-16 17:39:00,2011-09-16 17:39:00,0,0,16878,United Kingdom,1,Promising
4475,30,8,1813.21,226.65125,4.939890710382514,462,2011-11-09 11:33:00,2010-08-03 13:54:00,0,1,16880,United Kingdom,2,Loyal Customers
4476,66,1,432.0,432.0,600.0,0,2011-10-04 10:33:00,2011-10-04 10:33:00,0,0,16881,United Kingdom,1,Promising
4477,66,3,705.12,235.04,10.871794871794872,250,2011-10-04 10:42:00,2011-01-26 17:43:00,0,1,16882,United Kingdom,1,Promising
4478,186,19,2374.09,124.9521052631579,3.767605633802817,548,2011-06-05 12:51:00,2009-12-04 12:07:00,1,1,16883,United Kingdom,0,Champions
4479,37,4,1070.97,267.7425,7.027027027027027,532,2011-11-02 11:52:00,2010-05-18 12:00:00,0,1,16884,United Kingdom,2,Loyal Customers
4480,14,4,683.35,170.8375,2.6444444444444444,370,2011-11-24 13:40:00,2010-11-19 12:51:00,0,1,16885,United Kingdom,2,Loyal Customers
4481,455,1,134.0,134.0,6.0,0,2010-09-09 15:08:00,2010-09-09 15:08:00,1,0,16886,United Kingdom,3,At Risk / Lapsed
4482,34,3,658.17,219.39,4.188118811881188,703,2011-11-04 14:07:00,2009-12-01 13:41:00,0,1,16887,United Kingdom,1,Promising
4483,400,3,434.2,144.73333333333332,2.7884615384615383,300,2010-11-04 12:39:00,2010-01-07 13:07:00,1,1,16888,United Kingdom,3,At Risk / Lapsed
4484,194,6,2526.65,421.10833333333335,7.423963133640553,371,2011-05-29 11:05:00,2010-05-23 10:46:00,1,1,16889,United Kingdom,2,Loyal Customers
4485,476,3,277.91,92.63666666666668,13.38888888888889,105,2010-08-20 11:23:00,2010-05-06 16:27:00,1,1,16890,United Kingdom,3,At Risk / Lapsed
4486,1,11,1945.2,176.83636363636364,1.5343035343035345,733,2011-12-08 11:15:00,2009-12-04 12:37:00,0,1,16891,United Kingdom,2,Loyal Customers
4487,0,7,754.75,107.82142857142856,2.678832116788321,729,2011-12-08 13:18:00,2009-12-08 14:20:00,0,1,16892,United Kingdom,2,Loyal Customers
4488,366,2,395.4,197.7,1.3587786259541983,9,2010-12-08 12:06:00,2010-11-28 15:14:00,1,1,16893,United Kingdom,3,At Risk / Lapsed
4489,501,3,1306.96,435.65333333333336,2.689839572192513,33,2010-07-25 15:43:00,2010-06-22 14:21:00,1,1,16894,United Kingdom,3,At Risk / Lapsed
4490,64,5,1102.9,220.58,2.5828220858895707,601,2011-10-06 12:15:00,2010-02-12 11:07:00,0,1,16895,United Kingdom,2,Loyal Customers
4491,554,1,103.95,103.95,1.0,0,2010-06-02 15:40:00,2010-06-02 15:40:00,1,0,16896,United Kingdom,3,At Risk / Lapsed
4492,298,2,289.78,144.89,1.972972972972973,14,2011-02-13 15:02:00,2011-01-30 11:52:00,1,1,16897,United Kingdom,1,Promising
4493,25,5,997.29,199.458,2.817857142857143,550,2011-11-13 15:44:00,2010-05-12 12:18:00,0,1,16898,United Kingdom,2,Loyal Customers
4494,7,8,1695.77,211.97125,4.687861271676301,389,2011-12-02 12:03:00,2010-11-07 15:00:00,0,1,16899,United Kingdom,2,Loyal Customers
4495,16,3,882.16,294.05333333333334,10.666666666666666,46,2011-11-23 10:32:00,2011-10-07 13:17:00,0,1,16900,United Kingdom,2,Loyal Customers
4496,728,1,204.26,204.26,1.826086956521739,0,2009-12-10 16:30:00,2009-12-10 16:30:00,1,0,16901,United Kingdom,3,At Risk / Lapsed
4497,115,1,1706.88,1706.88,14.295454545454543,0,2011-08-15 14:17:00,2011-08-15 14:17:00,1,0,16902,United Kingdom,1,Promising
4498,28,3,1041.75,347.25,3.93956043956044,386,2011-11-10 15:32:00,2010-10-20 14:42:00,0,1,16903,United Kingdom,2,Loyal Customers
4499,3,20,4995.26,249.763,2.953563714902808,406,2011-12-05 13:10:00,2010-10-24 16:03:00,0,1,16904,United Kingdom,0,Champions
4500,4,17,4958.67,291.6864705882353,6.13677811550152,723,2011-12-04 14:01:00,2009-12-10 20:04:00,0,1,16905,United Kingdom,0,Champions
4501,81,7,1410.07,201.4385714285714,2.7783018867924527,493,2011-09-19 11:49:00,2010-05-13 13:23:00,0,1,16906,United Kingdom,2,Loyal Customers
4502,28,9,1650.81,183.4233333333333,2.1404958677685952,497,2011-11-10 18:04:00,2010-07-01 17:30:00,0,1,16907,United Kingdom,2,Loyal Customers
4503,721,1,252.59,252.59,3.05,0,2009-12-17 13:35:00,2009-12-17 13:35:00,1,0,16908,United Kingdom,3,At Risk / Lapsed
4504,71,1,379.14,379.14,24.22222222222222,0,2011-09-28 16:45:00,2011-09-28 16:45:00,0,0,16909,United Kingdom,1,Promising
4505,3,8,1508.96,188.62,1.6220183486238533,86,2011-12-05 12:51:00,2011-09-09 14:14:00,0,1,16910,United Kingdom,2,Loyal Customers
4506,635,2,255.25,127.625,4.6,25,2010-03-14 12:18:00,2010-02-16 16:12:00,1,1,16911,United Kingdom,3,At Risk / Lapsed
4507,28,15,4460.51,297.36733333333336,9.819767441860463,701,2011-11-11 12:18:00,2009-12-09 12:32:00,0,1,16912,United Kingdom,0,Champions
4508,289,3,423.91,141.3033333333333,12.72222222222222,361,2011-02-22 12:56:00,2010-02-26 12:06:00,1,1,16913,United Kingdom,1,Promising
4509,35,1,183.76,183.76,3.733333333333333,0,2011-11-03 15:27:00,2011-11-03 15:27:00,0,0,16914,United Kingdom,1,Promising
4510,8,11,1543.18,140.2890909090909,2.5675675675675675,560,2011-11-30 16:39:00,2010-05-19 13:32:00,0,1,16915,United Kingdom,2,Loyal Customers
4511,23,4,1092.55,273.1375,2.960474308300395,391,2011-11-16 12:08:00,2010-10-20 12:56:00,0,1,16916,United Kingdom,2,Loyal Customers
4512,276,2,1851.88,925.94,15.84,355,2011-03-08 11:55:00,2010-03-17 15:24:00,1,1,16917,United Kingdom,2,Loyal Customers
4513,49,16,3206.54,200.40875,4.5506607929515415,687,2011-10-21 12:50:00,2009-12-03 12:27:00,0,1,16918,United Kingdom,0,Champions
4514,155,24,5108.01,212.83375,3.783018867924529,320,2011-07-06 13:35:00,2010-08-19 15:28:00,1,1,16919,United Kingdom,0,Champions
4515,410,1,355.45,355.45,3.5217391304347827,0,2010-10-24 14:07:00,2010-10-24 14:07:00,1,0,16920,United Kingdom,3,At Risk / Lapsed
4516,60,3,409.21,136.40333333333334,3.125,539,2011-10-09 16:22:00,2010-04-18 15:34:00,0,1,16921,United Kingdom,1,Promising
4517,572,1,611.08,611.08,2.30327868852459,0,2010-05-16 11:24:00,2010-05-16 11:24:00,1,0,16922,United Kingdom,3,At Risk / Lapsed
4518,11,32,13157.13,411.1603125,5.715604801477378,665,2011-11-27 13:00:00,2010-01-31 11:14:00,0,1,16923,United Kingdom,0,Champions
4519,20,3,829.89,276.63,5.765432098765432,62,2011-11-18 12:53:00,2011-09-16 12:54:00,0,1,16924,United Kingdom,2,Loyal Customers
4520,539,1,125.65,125.65,6.833333333333333,0,2010-06-17 15:03:00,2010-06-17 15:03:00,1,0,16925,United Kingdom,3,At Risk / Lapsed
4521,370,5,1399.86,279.97200000000004,2.109090909090909,155,2010-12-03 13:42:00,2010-07-01 12:57:00,1,1,16926,United Kingdom,2,Loyal Customers
4522,115,3,543.05,181.01666666666665,165.5,245,2011-08-16 11:10:00,2010-12-13 11:57:00,1,1,16927,United Kingdom,1,Promising
4523,79,26,3914.33,150.55115384615385,8.3,594,2011-09-20 15:10:00,2010-02-03 12:30:00,0,1,16928,United Kingdom,0,Champions
4524,3,7,1295.39,185.0557142857143,12.064935064935066,151,2011-12-06 08:37:00,2011-07-07 12:39:00,0,1,16929,United Kingdom,2,Loyal Customers
4525,25,3,378.89,126.29666666666668,6.39622641509434,42,2011-11-13 16:13:00,2011-10-02 14:25:00,0,1,16930,United Kingdom,1,Promising
4526,4,23,5184.27,225.40304347826088,3.477249747219413,391,2011-12-04 13:15:00,2010-11-07 13:24:00,0,1,16931,United Kingdom,0,Champions
4527,52,3,412.55,137.51666666666668,1.631578947368421,517,2011-10-17 14:12:00,2010-05-17 14:15:00,0,1,16932,United Kingdom,1,Promising
4528,0,9,3099.3,344.3666666666667,5.4361702127659575,728,2011-12-08 12:54:00,2009-12-09 15:03:00,0,1,16933,United Kingdom,2,Loyal Customers
4529,54,6,2083.14,347.19,6.638297872340425,566,2011-10-16 12:40:00,2010-03-28 12:43:00,0,1,16934,United Kingdom,2,Loyal Customers
4530,381,3,530.86,176.95333333333335,3.9565217391304346,39,2010-11-23 09:16:00,2010-10-14 13:09:00,1,1,16935,United Kingdom,3,At Risk / Lapsed
4531,25,2,548.29,274.145,2.4388489208633093,359,2011-11-14 11:04:00,2010-11-19 11:54:00,0,1,16936,United Kingdom,1,Promising
4532,498,1,196.25,196.25,2.510204081632653,0,2010-07-28 17:56:00,2010-07-28 17:56:00,1,0,16937,United Kingdom,3,At Risk / Lapsed
4533,8,9,6995.360000000001,777.2622222222222,6.117718446601942,651,2011-12-01 10:20:00,2010-02-17 14:47:00,0,1,16938,United Kingdom,0,Champions
4534,488,3,433.85,144.61666666666667,5.585365853658536,160,2010-08-08 12:24:00,2010-02-28 13:33:00,1,1,16939,United Kingdom,3,At Risk / Lapsed
4535,51,8,6427.66,803.4575,7.158982511923688,679,2011-10-18 13:15:00,2009-12-08 13:08:00,0,1,16940,United Kingdom,0,Champions
4536,611,1,33.0,33.0,6.0,0,2010-04-07 11:13:00,2010-04-07 11:13:00,1,0,16941,United Kingdom,3,At Risk / Lapsed
4537,12,9,1904.99,211.6655555555556,2.9061371841155235,215,2011-11-27 12:40:00,2011-04-26 11:59:00,0,1,16942,United Kingdom,2,Loyal Customers
4538,211,3,816.73,272.24333333333334,4.393939393939394,106,2011-05-12 11:57:00,2011-01-25 14:00:00,1,1,16943,United Kingdom,2,Loyal Customers
4539,609,1,101.36,101.36,3.857142857142857,0,2010-04-09 11:03:00,2010-04-09 11:03:00,1,0,16944,United Kingdom,3,At Risk / Lapsed
4540,21,33,8548.16,259.0351515151515,12.424050632911392,709,2011-11-18 11:39:00,2009-12-09 11:33:00,0,1,16945,United Kingdom,0,Champions
4541,382,5,1222.04,244.408,6.786666666666667,264,2010-11-21 14:06:00,2010-03-02 10:49:00,1,1,16946,United Kingdom,2,Loyal Customers
4542,235,4,946.71,236.6775,12.576923076923077,410,2011-04-18 09:38:00,2010-03-03 10:54:00,1,1,16947,United Kingdom,2,Loyal Customers
4543,138,7,868.77,124.11,48.627906976744185,517,2011-07-24 12:46:00,2010-02-21 13:48:00,1,1,16948,United Kingdom,2,Loyal Customers
4544,3,6,1286.27,214.37833333333333,13.183333333333334,312,2011-12-06 11:07:00,2011-01-27 12:11:00,0,1,16949,United Kingdom,2,Loyal Customers
4545,56,10,3705.77,370.577,16.82191780821918,627,2011-10-14 09:06:00,2010-01-24 11:26:00,0,1,16950,United Kingdom,0,Champions
4546,134,3,1277.75,425.9166666666667,15.325581395348838,169,2011-07-28 12:05:00,2011-02-08 14:58:00,1,1,16951,United Kingdom,2,Loyal Customers
4547,108,5,795.83,159.166,3.942528735632184,618,2011-08-22 13:03:00,2009-12-11 13:52:00,1,1,16952,United Kingdom,2,Loyal Customers
4548,29,1,20.8,20.8,10.0,0,2011-11-09 15:54:00,2011-11-09 15:54:00,0,0,16953,United Kingdom,1,Promising
4549,0,20,6081.88,304.094,19.83495145631068,689,2011-12-09 09:46:00,2010-01-18 14:49:00,0,1,16954,United Kingdom,0,Champions
4550,184,6,1309.41,218.235,14.43859649122807,492,2011-06-08 10:36:00,2010-01-31 11:38:00,1,1,16955,United Kingdom,2,Loyal Customers
4551,17,1,308.74,308.74,7.125,0,2011-11-22 08:56:00,2011-11-22 08:56:00,0,0,16956,United Kingdom,1,Promising
4552,238,2,416.64,208.32,10.75,42,2011-04-14 13:56:00,2011-03-03 09:25:00,1,1,16957,United Kingdom,1,Promising
4553,434,1,778.49,778.49,7.3428571428571425,0,2010-09-30 14:25:00,2010-09-30 14:25:00,1,0,16958,United Kingdom,3,At Risk / Lapsed
4554,86,1,117.35,117.35,7.0,0,2011-09-13 15:03:00,2011-09-13 15:03:00,0,0,16959,United Kingdom,1,Promising
4555,38,8,1988.93,248.61625,3.3236607142857144,608,2011-11-01 11:35:00,2010-03-02 13:36:00,0,1,16960,United Kingdom,2,Loyal Customers
4556,115,3,794.56,264.8533333333333,9.26923076923077,415,2011-08-15 13:46:00,2010-06-25 14:36:00,1,1,16961,United Kingdom,2,Loyal Customers
4557,409,1,251.04,251.04,10.533333333333331,0,2010-10-26 11:36:00,2010-10-26 11:36:00,1,0,16962,United Kingdom,3,At Risk / Lapsed
4558,186,1,110.55,110.55,5.0,0,2011-06-05 13:48:00,2011-06-05 13:48:00,1,0,16963,United Kingdom,1,Promising
4559,732,2,207.85,103.925,8.166666666666666,0,2009-12-06 12:53:00,2009-12-06 12:51:00,1,1,16964,United Kingdom,3,At Risk / Lapsed
4560,226,1,192.07,192.07,9.72,0,2011-04-27 12:08:00,2011-04-27 12:08:00,1,0,16965,United Kingdom,1,Promising
4561,7,7,2154.97,307.8528571428571,70.75,231,2011-12-01 13:40:00,2011-04-13 14:17:00,0,1,16966,United Kingdom,2,Loyal Customers
4562,188,1,319.02,319.02,15.857142857142858,0,2011-06-03 14:24:00,2011-06-03 14:24:00,1,0,16967,United Kingdom,1,Promising
4563,3,2,439.43,219.715,10.516129032258064,103,2011-12-05 15:02:00,2011-08-24 10:51:00,0,1,16968,United Kingdom,1,Promising
4564,38,3,650.41,216.8033333333333,19.428571428571427,152,2011-10-31 13:12:00,2011-06-01 12:10:00,0,1,16969,United Kingdom,1,Promising
4565,625,1,71.4,71.4,6.0,0,2010-03-23 13:50:00,2010-03-23 13:50:00,1,0,16970,United Kingdom,3,At Risk / Lapsed
4566,37,1,357.21,357.21,1.7560975609756098,0,2011-11-01 15:06:00,2011-11-01 15:06:00,0,0,16971,United Kingdom,1,Promising
4567,382,2,749.0,374.5,2.231707317073171,73,2010-11-22 10:59:00,2010-09-09 11:20:00,1,1,16972,United Kingdom,3,At Risk / Lapsed
4568,385,1,127.0,127.0,10.0,0,2010-11-18 13:56:00,2010-11-18 13:56:00,1,0,16973,United Kingdom,3,At Risk / Lapsed
4569,522,2,365.5,182.75,8.75,41,2010-07-05 10:18:00,2010-05-24 10:43:00,1,1,16974,United Kingdom,3,At Risk / Lapsed
4570,422,3,926.12,308.70666666666665,13.022222222222222,82,2010-10-12 17:53:00,2010-07-22 11:38:00,1,1,16975,United Kingdom,3,At Risk / Lapsed
4571,266,1,251.52,251.52,44.0,0,2011-03-17 16:33:00,2011-03-17 16:33:00,1,0,16976,United Kingdom,1,Promising
4572,394,4,496.0,124.0,5.071428571428571,236,2010-11-09 13:17:00,2010-03-18 11:06:00,1,1,16977,United Kingdom,3,At Risk / Lapsed
4573,77,3,768.88,256.2933333333333,4.253731343283582,588,2011-09-23 12:50:00,2010-02-11 16:27:00,0,1,16978,United Kingdom,2,Loyal Customers
4574,3,9,2859.74,317.74888888888887,11.248062015503876,446,2011-12-06 12:21:00,2010-09-15 14:30:00,0,1,16979,United Kingdom,2,Loyal Customers
4575,254,3,1422.8300000000002,474.2766666666667,9.339622641509434,173,2011-03-29 16:36:00,2010-10-07 14:05:00,1,1,16980,United Kingdom,2,Loyal Customers
4576,60,1,384.06,384.06,8.272727272727273,0,2011-10-10 12:28:00,2011-10-10 12:28:00,0,0,16982,United Kingdom,1,Promising
4577,12,11,3654.02,332.1836363636364,10.091666666666669,433,2011-11-27 12:10:00,2010-09-19 12:38:00,0,1,16983,United Kingdom,0,Champions
4578,87,9,10350.53,1150.058888888889,4.782649253731344,553,2011-09-12 13:43:00,2010-03-07 15:34:00,0,1,16984,United Kingdom,0,Champions
4579,16,23,10923.16,474.92,12.76954732510288,711,2011-11-22 13:33:00,2009-12-10 13:34:00,0,1,16985,United Kingdom,0,Champions
4580,29,11,4888.75,444.4318181818182,14.591954022988508,643,2011-11-10 11:55:00,2010-02-04 14:46:00,0,1,16986,United Kingdom,0,Champions
4581,2,11,2499.45,227.22272727272727,2.576923076923077,734,2011-12-06 17:26:00,2009-12-02 14:34:00,0,1,16987,United Kingdom,0,Champions
4582,4,2,382.67,191.335,7.9,374,2011-12-04 16:02:00,2010-11-25 09:22:00,0,1,16988,United Kingdom,1,Promising
4583,6,6,1133.25,188.875,102.75,143,2011-12-02 16:39:00,2011-07-12 09:11:00,0,1,16989,United Kingdom,2,Loyal Customers
4584,218,2,344.0,172.0,100.0,203,2011-05-05 08:30:00,2010-10-13 11:42:00,1,1,16990,United Kingdom,1,Promising
4585,420,1,1041.21,1041.21,10.716216216216216,0,2010-10-14 14:08:00,2010-10-14 14:08:00,1,0,16991,United Kingdom,3,At Risk / Lapsed
4586,10,13,5476.5,421.2692307692308,7.231578947368421,655,2011-11-29 11:50:00,2010-02-11 12:36:00,0,1,16992,United Kingdom,0,Champions
4587,463,2,1950.95,975.475,10.178571428571429,112,2010-09-02 12:16:00,2010-05-12 13:55:00,1,1,16993,United Kingdom,3,At Risk / Lapsed
4588,29,9,2123.61,235.95666666666668,12.253333333333334,387,2011-11-09 16:43:00,2010-10-18 12:24:00,0,1,16996,United Kingdom,2,Loyal Customers
4589,287,3,702.0,234.0,30.0,37,2011-02-24 17:28:00,2011-01-18 11:51:00,1,1,16997,United Kingdom,1,Promising
4590,149,5,402.0,80.4,17.333333333333332,294,2011-07-13 09:44:00,2010-09-21 14:39:00,1,1,16998,United Kingdom,2,Loyal Customers
4591,22,2,484.82,242.41,12.782608695652174,50,2011-11-16 13:53:00,2011-09-26 15:43:00,0,1,16999,United Kingdom,1,Promising
4592,395,2,406.3,203.15,10.166666666666666,11,2010-11-08 13:35:00,2010-10-27 14:16:00,1,1,17000,United Kingdom,3,At Risk / Lapsed
4593,0,19,6640.8,349.5157894736842,13.752727272727272,623,2011-12-09 09:38:00,2010-03-25 12:41:00,0,1,17001,United Kingdom,0,Champions
4594,85,7,2571.55,367.36428571428576,15.05952380952381,555,2011-09-15 12:40:00,2010-03-08 15:46:00,0,1,17002,United Kingdom,2,Loyal Customers
4595,401,4,828.21,207.0525,4.45045045045045,176,2010-11-02 13:15:00,2010-05-10 11:20:00,1,1,17003,United Kingdom,3,At Risk / Lapsed
4596,45,4,2324.36,581.09,17.869565217391305,377,2011-10-24 14:25:00,2010-10-11 15:43:00,0,1,17004,United Kingdom,2,Loyal Customers
4597,470,2,622.36,311.18,38.388888888888886,118,2010-08-26 10:57:00,2010-04-30 10:55:00,1,1,17005,United Kingdom,3,At Risk / Lapsed
4598,4,8,1635.27,204.40875,4.434108527131783,639,2011-12-05 12:09:00,2010-03-05 13:33:00,0,1,17006,United Kingdom,2,Loyal Customers
4599,50,7,1120.1,160.0142857142857,10.701492537313433,386,2011-10-20 10:47:00,2010-09-28 13:51:00,0,1,17007,United Kingdom,2,Loyal Customers
4600,428,1,81.36,81.36,24.0,0,2010-10-06 15:19:00,2010-10-06 15:19:00,1,0,17008,United Kingdom,3,At Risk / Lapsed
4601,550,1,242.06,242.06,30.545454545454547,0,2010-06-06 16:01:00,2010-06-06 16:01:00,1,0,17009,United Kingdom,3,At Risk / Lapsed
4602,17,1,195.36,195.36,10.727272727272728,0,2011-11-21 14:49:00,2011-11-21 14:49:00,0,0,17010,United Kingdom,1,Promising
4603,29,3,671.7,223.9,28.285714285714285,621,2011-11-09 13:30:00,2010-02-26 09:47:00,0,1,17011,United Kingdom,1,Promising
4604,724,1,360.61,360.61,6.972222222222222,0,2009-12-14 17:34:00,2009-12-14 17:34:00,1,0,17012,United Kingdom,3,At Risk / Lapsed
4605,7,3,583.4300000000001,194.4766666666667,3.375,58,2011-12-01 14:09:00,2011-10-04 11:36:00,0,1,17014,United Kingdom,1,Promising
4606,28,3,1838.61,612.87,9.242990654205608,156,2011-11-11 10:45:00,2011-06-07 13:19:00,0,1,17015,United Kingdom,2,Loyal Customers
4607,576,1,552.4,552.4,7.536585365853658,0,2010-05-12 12:32:00,2010-05-12 12:32:00,1,0,17016,United Kingdom,3,At Risk / Lapsed
4608,2,29,14110.61,486.5727586206897,24.97877358490566,733,2011-12-07 09:32:00,2009-12-03 13:22:00,0,1,17017,United Kingdom,0,Champions
4609,40,6,2287.7,381.2833333333333,12.324324324324325,694,2011-10-30 11:42:00,2009-12-05 10:27:00,0,1,17018,United Kingdom,2,Loyal Customers
4610,10,11,3945.81,358.71,3.7869565217391306,726,2011-11-28 13:06:00,2009-12-02 11:52:00,0,1,17019,United Kingdom,0,Champions
4611,541,2,935.62,467.81,12.46376811594203,104,2010-06-15 13:06:00,2010-03-03 12:27:00,1,1,17020,United Kingdom,3,At Risk / Lapsed
4612,441,6,1182.22,197.03666666666663,20.666666666666668,146,2010-09-23 20:01:00,2010-04-29 20:05:00,1,1,17021,United Kingdom,3,At Risk / Lapsed
4613,30,2,260.0,130.0,11.25,401,2011-11-08 17:09:00,2010-10-03 10:27:00,0,1,17022,United Kingdom,1,Promising
4614,416,3,800.18,266.72666666666663,10.816326530612244,280,2010-10-18 15:37:00,2010-01-11 15:09:00,1,1,17023,United Kingdom,3,At Risk / Lapsed
4615,44,3,95.85,31.95,23.0,112,2011-10-25 13:47:00,2011-07-05 09:31:00,0,1,17024,United Kingdom,1,Promising
4616,60,5,1510.64,302.128,24.38095238095238,580,2011-10-10 09:06:00,2010-03-08 13:37:00,0,1,17025,United Kingdom,2,Loyal Customers
4617,184,3,208.98,69.66,16.5,231,2011-06-07 14:28:00,2010-10-18 15:22:00,1,1,17026,United Kingdom,1,Promising
4618,78,9,1310.63,145.62555555555556,3.6235955056179776,651,2011-09-22 12:24:00,2009-12-10 12:10:00,0,1,17027,United Kingdom,2,Loyal Customers
4619,580,3,1593.83,531.2766666666666,9.010526315789471,140,2010-05-07 15:33:00,2009-12-18 14:28:00,1,1,17028,United Kingdom,3,At Risk / Lapsed
4620,110,7,2137.3,305.3285714285715,43.62068965517241,553,2011-08-21 11:06:00,2010-02-14 10:19:00,1,1,17029,United Kingdom,2,Loyal Customers
