ReturnKey,DateKey,CustomerKey,ProductKey,CountryKey,Invoice,StockCode,ReturnQty,ReturnAmount
14745,20110419,3538,2968,41,C550537,37342,5,3.95
14746,20110419,5325,3035,41,C550538,37495,2,7.5
14747,20110419,5325,1301,41,C550538,22060,1,3.95
14748,20110419,1964,2343,41,C550540,23155,12,9.959999999999999
14749,20110419,2127,724,41,C550609,21340,9,89.55
14750,20110419,223,1301,16,C550611,22060,6,23.700000000000003
14751,20110419,1370,2166,41,C550614,22968,1,8.5
14752,20110419,1370,1841,41,C550614,22635,1,9.95
14753,20110419,1370,3952,41,C550614,84849B,1,1.69
14754,20110419,2642,1811,41,C550642,22605,1,12.75
14755,20110419,4469,3482,41,C550646,82482,1,2.55
14756,20110419,4469,2160,41,C550646,22962,3,2.55
14757,20110419,4469,2045,41,C550646,22845,1,6.35
14758,20110419,4469,1672,41,C550646,22457,1,2.95
14759,20110419,782,2158,41,C550647,22960,6,25.5
14760,20110419,782,3193,41,C550647,47599B,2,4.2
14761,20110419,782,1765,41,C550648,22558,2,3.3
14762,20110419,782,1901,41,C550648,22697,1,2.95
14763,20110419,5746,1710,41,C550650,22499,3,17.85
14764,20110420,4518,1903,41,C550664,22699,1,2.95
14765,20110420,111,1842,37,C550668,22636,6,45.900000000000006
14766,20110420,111,2386,37,C550672,23199,100,179.0
14767,20110420,647,1448,41,C550709,22212,1,2.1
14768,20110420,647,632,41,C550709,21231,3,3.75
14769,20110420,647,633,41,C550709,21232,1,1.25
14770,20110420,3076,1639,41,C550751,22423,2,25.5
14771,20110420,738,2002,41,C550752,22801,1,3.75
14772,20110420,0,3874,41,550753,84763,150,0.0
14773,20110420,0,86,41,550757,16202B,9,0.0
14774,20110420,0,3862,41,550760,84750B,4,0.0
14775,20110420,0,4152,41,550758,85017A,8,0.0
14776,20110420,0,516,41,550759,21087,7,0.0
14777,20110420,0,4175,41,550762,85030,9,0.0
14778,20110420,0,3804,41,550763,84666,5,0.0
14779,20110420,5433,4061,41,C550770,84947,9,9.540000000000001
14780,20110420,5433,706,41,C550771,21320,7,14.700000000000001
14781,20110420,4801,3646,41,C550780,84507C,1,2.55
14782,20110420,4801,1415,41,C550780,22178,12,15.0
14783,20110420,0,1673,41,550800,22458,65,0.0
14784,20110420,1352,1639,41,C550807,22423,1,12.75
14785,20110420,1950,2158,41,C550808,22960,1,4.25
14786,20110420,1950,1903,41,C550808,22699,1,2.95
14787,20110420,1950,1902,41,C550808,22698,1,2.95
14788,20110420,1950,1901,41,C550808,22697,1,2.95
14789,20110420,2750,1859,41,C550810,22654,2,11.9
14790,20110420,1819,1931,41,C550809,22728,1,3.75
14791,20110420,3266,1417,41,C550812,22180,1,9.95
14792,20110420,3266,4243,41,C550812,85066,2,25.5
14793,20110420,3266,3483,41,C550812,82483,2,13.9
14794,20110420,4209,1428,41,C550814,22191,1,8.5
14795,20110421,5752,405,41,C550825,20934,5,27.25
14796,20110421,0,336,41,550908,20827,68,0.0
14797,20110421,0,1987,41,550922,22784,25,0.0
14798,20110421,0,702,41,550943,21316,5,0.0
14799,20110421,0,3450,41,550945,79329,2,0.0
14800,20110421,0,3099,41,550954,47013A,2,0.0
14801,20110421,3205,2158,41,C550959,22960,1,4.25
14802,20110421,2053,4109,41,C550961,84978,4,4.24
14803,20110421,2454,1075,41,C550962,21754,1,5.95
14804,20110421,2454,1428,41,C550962,22191,1,8.5
14805,20110421,5242,2041,41,C550966,22841,1,7.95
14806,20110421,1782,1104,41,C550969,21790,12,10.2
14807,20110421,0,3501,41,550970,82599,11,0.0
14808,20110426,405,2364,22,C551015,23176,4,9.0
14809,20110426,405,1843,22,C551015,22637,3,6.300000000000001
14810,20110426,405,1590,22,C551015,22364,9,22.95
14811,20110426,405,1587,22,C551015,22361,1,2.55
14812,20110426,405,1092,22,C551015,21774,1,1.25
14813,20110426,405,823,22,C551015,21452,4,10.2
14814,20110426,405,622,22,C551015,21218,10,32.5
14815,20110426,405,1865,22,C551015,22661,1,0.72
14816,20110426,5551,3483,41,C551017,82483,16,95.2
14817,20110426,358,1554,16,C551018,22328,1,2.95
14818,20110426,358,1871,16,C551018,22667,6,17.700000000000003
14819,20110426,358,1680,16,C551018,22467,2,5.1
14820,20110426,358,1581,16,C551018,22355,1,0.85
14821,20110426,358,803,16,C551018,21426,1,2.1
14822,20110426,358,801,16,C551018,21424,1,2.95
14823,20110426,358,634,16,C551018,21238,1,0.85
14824,20110426,358,255,16,C551018,20719,1,0.85
14825,20110426,358,248,16,C551018,20712,2,3.9
14826,20110426,0,1680,41,551019,22467,100,0.0
14827,20110426,0,1923,41,551020,22719,110,0.0
14828,20110426,3958,3489,41,C551061,82551,1,1.45
14829,20110426,4652,733,41,C551139,21352,6,40.5
14830,20110426,4652,1680,41,C551139,22467,36,75.60000000000001
14831,20110426,5196,3209,41,C551140,48194,1,7.95
14832,20110426,1841,3483,41,C551167,82483,1,6.95
14833,20110426,0,4245,41,551168,85068,4,0.0
14834,20110426,1955,1551,41,C551175,22325,1,4.95
14835,20110426,3413,1870,41,C551178,22666,4,11.8
14836,20110426,3413,588,41,C551178,21181,3,6.300000000000001
14837,20110426,3413,893,41,C551178,21539,1,4.95
14838,20110426,2211,3690,41,C551180,84536B,16,6.72
14839,20110426,2211,3542,41,C551180,84077,48,13.919999999999998
14840,20110426,2211,1742,41,C551180,22533,24,10.08
14841,20110426,2211,1634,41,C551180,22418,24,20.4
14842,20110426,2211,616,41,C551180,21212,24,13.200000000000001
14843,20110426,2211,433,41,C551180,20975,24,15.600000000000001
14844,20110427,761,1712,41,C551195,22501,8,68.0
14845,20110427,761,1639,41,C551195,22423,2,21.9
14846,20110427,4660,4097,41,C551196,84970S,1,0.85
14847,20110427,4660,3246,41,C551196,71459,1,0.85
14848,20110427,4660,1871,41,C551196,22667,1,2.95
14849,20110427,4660,1869,41,C551196,22665,3,8.850000000000001
14850,20110427,0,41,41,551201,16015,620,0.0
14851,20110427,0,3220,41,551243,51020B,53,0.0
14852,20110427,2620,3279,41,C551285,72351B,1,2.1
14853,20110427,2620,3483,41,C551285,82483,1,6.95
14854,20110427,2620,1854,41,C551285,22649,1,4.95
14855,20110427,2620,2995,41,C551285,37450,1,2.95
14856,20110427,2620,243,41,C551285,20703,1,4.25
14857,20110427,2620,1223,41,C551285,21930,1,2.08
14858,20110427,0,3208,41,551302,48189,18,0.0
14859,20110427,2834,1350,41,C551316,22109,4,15.0
14860,20110427,2834,1029,41,C551316,21703,12,5.04
14861,20110427,0,778,41,551323,21398,9,0.0
14862,20110427,0,4152,41,551326,85017A,2,0.0
14863,20110427,0,3560,41,551327,84228,4,0.0
14864,20110427,0,706,41,551328,21320,23,0.0
14865,20110427,2251,1039,41,C551329,21714,2,2.5
14866,20110427,2251,1169,41,C551329,21870,12,15.0
14867,20110427,4706,1979,41,C551330,22776,1,9.95
14868,20110427,4000,1971,41,C551331,22768,2,19.9
14869,20110427,334,1546,15,C551333,22320,2,11.9
14870,20110427,1828,1987,41,C551335,22784,1,4.95
14871,20110427,1828,2113,41,C551335,22914,1,4.95
14872,20110427,1625,2158,41,C551336,22960,1,4.25
14873,20110428,69,2188,1,C551348,22990,100,425.0
14874,20110428,5451,2101,41,C551388,22902,12,25.200000000000003
14875,20110428,0,1325,41,551422,22084,150,0.0
14876,20110428,0,1,41,551429,10002,3,0.0
14877,20110428,0,424,41,551430,20966,3,0.0
14878,20110428,0,3054,41,551431,44091A,2,0.0
14879,20110428,0,1216,41,551432,21923,5,0.0
14880,20110428,0,390,41,551434,20896,5,0.0
14881,20110428,0,1098,41,551433,21784,2,0.0
14882,20110428,0,334,41,551435,20825,5,0.0
14883,20110428,0,4336,41,551441,85136B,4,0.0
14884,20110428,0,4237,41,551442,85060,4,0.0
14885,20110428,0,2921,41,551443,35920,4,0.0
14886,20110428,0,2874,41,551444,35809B,4,0.0
14887,20110428,0,2833,41,551446,35594,4,0.0
14888,20110428,0,2806,41,551447,35004C,4,0.0
14889,20110428,0,1937,41,551448,22734,4,0.0
14890,20110428,0,1735,41,551449,22525,4,0.0
14891,20110428,0,788,41,551450,21410,4,0.0
14892,20110428,0,3486,41,551453,82494L,3,0.0
14893,20110428,0,3845,41,551452,84715,3,0.0
14894,20110428,0,715,41,551451,21330,4,0.0
14895,20110428,0,3390,41,551454,78027,3,0.0
14896,20110428,0,2966,41,551455,37333,1,0.0
14897,20110428,0,1996,41,551456,22795,3,0.0
14898,20110428,0,1410,41,551459,22173,30,0.0
14899,20110428,0,1923,41,551457,22719,3,0.0
14900,20110428,0,1116,41,551461,21806,3,0.0
14901,20110428,1171,1627,41,C551463,22411,1,2.08
14902,20110428,1171,2340,41,C551463,23152,2,7.5
14903,20110428,1171,2330,41,C551463,23142,1,10.4
14904,20110428,734,1948,41,C551464,22745,6,12.600000000000001
14905,20110428,734,1634,41,C551464,22418,48,40.8
14906,20110428,734,1498,41,C551464,22271,6,17.700000000000003
14907,20110428,734,1386,41,C551464,22147,12,17.4
14908,20110428,734,1951,41,C551464,22748,6,12.600000000000001
14909,20110428,734,1949,41,C551464,22746,6,12.600000000000001
14910,20110428,734,1525,41,C551464,22299,24,30.0
14911,20110428,2265,1699,41,C551465,22487,1,9.95
14912,20110428,2265,1039,41,C551465,21714,3,3.75
14913,20110428,2265,1901,41,C551465,22697,1,2.95
14914,20110428,1819,2059,41,C551466,22859,6,9.899999999999999
14915,20110428,750,2382,41,C551508,23194,6,13.5
14916,20110428,750,2364,41,C551508,23176,8,18.0
14917,20110428,3453,2166,41,C551509,22968,6,51.0
14918,20110428,3766,3148,41,C551510,47566,100,415.00000000000006
14919,20110428,1939,3928,41,C551511,84818,6,15.299999999999999
14920,20110428,1939,2030,41,C551511,22829,2,19.9
14921,20110428,1939,1965,41,C551511,22762,1,14.95
14922,20110428,1939,1901,41,C551511,22697,1,2.95
14923,20110428,1939,1640,41,C551511,22424,1,12.75
14924,20110428,1939,704,41,C551511,21318,5,1.9500000000000002
14925,20110428,1939,609,41,C551511,21205,5,12.75
14926,20110428,1664,2344,41,C551512,23156,12,24.96
14927,20110428,4190,1871,41,C551513,22667,1,2.95
14928,20110428,4190,1428,41,C551513,22191,1,8.5
14929,20110428,4190,633,41,C551513,21232,3,3.75
14930,20110501,4003,1435,41,C551521,22198,2,3.3
14931,20110501,2423,1866,41,C551522,22662,1,1.65
14932,20110501,2423,2035,41,C551522,22834,1,2.1
14933,20110503,2360,2190,41,C551540,22992,12,23.4
14934,20110503,2360,2189,41,C551540,22991,12,23.4
14935,20110503,2360,2176,41,C551540,22978,6,22.5
14936,20110503,2360,2315,41,C551540,23127,8,39.6
14937,20110503,2360,2314,41,C551540,23126,8,39.6
14938,20110503,2360,2178,41,C551540,22980,12,19.799999999999997
14939,20110503,2360,2180,41,C551540,22982,12,15.0
14940,20110503,2360,2191,41,C551540,22993,12,15.0
14941,20110503,2360,2316,41,C551540,23128,4,19.8
14942,20110503,1327,2039,41,C551541,22839,1,14.95
14943,20110503,5419,1582,41,C551551,22356,2,1.7
14944,20110503,5419,1218,41,C551551,21925,1,1.25
14945,20110503,5419,1923,41,C551551,22719,2,2.5
14946,20110503,5419,2334,41,C551551,23146,2,6.58
14947,20110503,5419,3753,41,C551551,84600,1,7.95
14948,20110503,0,1731,41,551553,22521,90,0.0
14949,20110503,0,1924,41,551554,22720,4,0.0
14950,20110503,761,1712,41,C551557,22501,6,51.0
14951,20110503,0,4332,41,551565,85135A,7,0.0
14952,20110503,0,483,41,551568,21038,6,0.0
14953,20110503,0,4410,41,551570,85189,6,0.0
14954,20110503,0,4444,41,551569,85226C,6,0.0
14955,20110503,0,3174,41,551571,47591A,6,0.0
14956,20110503,0,1929,41,551573,22726,5,0.0
14957,20110503,0,2984,41,551572,37424,6,0.0
14958,20110503,0,790,41,551575,21412,6,0.0
14959,20110503,0,1019,41,551574,21692,6,0.0
14960,20110503,0,4643,41,551577,90100,5,0.0
14961,20110503,0,4558,41,551578,90037D,5,0.0
14962,20110503,0,4272,41,551579,85098B,5,0.0
14963,20110503,0,4259,41,551580,85084,5,0.0
14964,20110503,0,3958,41,551582,84857A,5,0.0
14965,20110503,0,3641,41,551583,84482,5,0.0
14966,20110503,137,1982,36,C551585,22779,2,8.5
14967,20110503,0,543,41,551586,21120,6,0.0
14968,20110503,1143,1979,37,C551587,22776,1,9.95
14969,20110503,1143,1149,37,C551587,21843,3,32.849999999999994
14970,20110503,360,2161,16,C551588,22963,2,1.7
14971,20110503,360,2160,16,C551588,22962,3,2.55
14972,20110503,360,1552,16,C551588,22326,3,8.850000000000001
14973,20110503,0,1159,41,551589,21854,2,0.0
14974,20110503,5271,2092,41,C551602,22892,6,7.5
14975,20110503,540,3420,41,C551646,79160,5,10.5
14976,20110503,2423,2140,41,C551648,22941,10,85.0
14977,20110503,1303,995,41,C551659,21668,3,3.18
14978,20110503,1303,4233,41,C551659,85053,1,2.1
14979,20110503,1303,4097,41,C551659,84970S,1,0.85
14980,20110503,1303,1851,41,C551659,22645,1,1.25
14981,20110503,0,3696,41,551663,84548,70,0.0
14982,20110503,0,404,41,551664,20933,3,0.0
14983,20110503,0,3861,41,551666,84750A,10,0.0
14984,20110503,0,1660,41,551668,22444,10,0.0
14985,20110503,3504,701,41,C551670,21314,2,4.2
14986,20110503,0,267,41,551671,20734,10,0.0
14987,20110503,0,3779,41,551672,84631,4,0.0
14988,20110503,0,3431,41,551673,79192A,9,0.0
14989,20110503,4252,1531,41,C551674,22305,1,2.55
14990,20110503,4252,1312,41,C551674,22071,1,3.75
14991,20110503,857,1588,41,C551683,22362,14,41.300000000000004
14992,20110503,597,1671,41,C551684,22456,1,4.95
14993,20110503,0,561,41,551690,21143,9,0.0
14994,20110503,0,1831,41,551689,22625,9,0.0
14995,20110503,0,1680,41,551695,22467,8,0.0
14996,20110503,0,4340,41,551700,85144,38,0.0
14997,20110503,0,3816,41,551701,84683,2,0.0
14998,20110503,0,1861,41,551704,22656,2,0.0
14999,20110503,0,1860,41,551705,22655,11,0.0
15000,20110503,913,1999,41,C551712,22798,1,2.95
15001,20110503,0,433,41,551722,20975,170,0.0
15002,20110503,0,1376,41,551723,22136,23,0.0
15003,20110504,2994,1736,41,C551732,22526,1,12.75
15004,20110504,0,984,41,551735,21656,19,0.0
15005,20110504,2231,280,41,C551737,20754,1,2.1
15006,20110504,5795,632,41,C551778,21231,2,2.5
15007,20110504,5795,633,41,C551778,21232,4,5.0
15008,20110504,0,3423,41,551837,79164,1512,0.0
15009,20110504,0,2849,41,551838,35609A,51,0.0
15010,20110504,2925,1923,41,C551841,22719,4,4.24
15011,20110504,492,2158,41,C551861,22960,1,4.25
15012,20110504,492,1678,41,C551861,22465,1,1.65
15013,20110504,3750,3773,41,C551863,84625C,1,0.85
15014,20110504,3750,775,41,C551863,21395,2,0.78
15015,20110504,3750,774,41,C551863,21394,2,0.78
15016,20110504,137,1982,36,C551864,22779,2,8.5
15017,20110504,5225,1765,41,C551865,22558,1,1.65
15018,20110504,5225,569,41,C551865,21156,8,15.6
15019,20110504,5225,484,41,C551865,21039,6,15.299999999999999
15020,20110504,3829,1870,41,C551867,22666,2,5.9
15021,20110505,3867,829,41,C551892,21459,7,13.65
15022,20110505,2762,1378,41,C551947,22138,3,14.850000000000001
15023,20110505,5096,1926,41,C551948,22722,1,3.45
15024,20110505,5096,1497,41,C551948,22270,1,3.39
15025,20110505,5096,1075,41,C551948,21754,1,5.45
15026,20110505,5096,1529,41,C551948,22303,1,2.1
15027,20110505,5096,633,41,C551948,21232,4,4.24
15028,20110505,5096,1863,41,C551948,22659,1,1.65
15029,20110505,5096,1971,41,C551948,22768,1,8.5
15030,20110505,5096,1406,41,C551948,22169,1,7.65
15031,20110505,1779,4047,41,C551949,84931B,3,7.6499999999999995
15032,20110505,2529,1970,12,C551999,22767,1,9.95
15033,20110505,1189,2371,41,C552012,23183,6,22.5
15034,20110505,3319,1672,41,C552014,22457,1,2.95
15035,20110505,3319,1671,41,C552014,22456,1,4.95
15036,20110505,4319,1558,41,C552015,22332,1,1.65
15037,20110505,3307,1901,41,C552016,22697,1,2.95
15038,20110505,1857,1072,41,C552019,21749,1,2.1
15039,20110505,1857,4059,41,C552019,84945,1,0.85
15040,20110505,5758,1426,41,C552020,22189,1,3.95
15041,20110505,5758,1585,41,C552020,22359,1,2.95
15042,20110505,2740,2161,41,C552021,22963,51,36.72
15043,20110505,492,1678,41,C552022,22465,4,6.6
15044,20110505,2576,2188,41,C552024,22990,2,9.9
15045,20110505,4302,2002,41,C552027,22801,1,3.39
15046,20110505,3233,2320,41,C552029,23132,1,5.75
15047,20110505,3233,1888,41,C552029,22684,1,1.25
15048,20110505,3233,1885,41,C552029,22681,1,1.25
15049,20110505,3233,1521,41,C552029,22294,2,2.5
15050,20110505,3233,1150,41,C552029,21844,2,5.9
15051,20110505,3233,441,41,C552029,20983,1,0.85
15052,20110505,3233,440,41,C552029,20982,1,0.85
15053,20110505,2804,4109,41,C552030,84978,7,8.75
15054,20110505,738,1639,41,C552031,22423,14,153.29999999999998
15055,20110505,738,1590,41,C552031,22364,10,25.5
15056,20110505,738,1586,41,C552031,22360,10,25.5
15057,20110505,738,4063,41,C552031,84949,5,8.25
15058,20110506,130,1680,16,C552043,22467,2,5.1
15059,20110506,2419,1467,41,C552047,22236,1,12.75
15060,20110506,5132,2125,41,C552049,22926,4,23.8
15061,20110506,5132,1792,41,C552049,22585,24,30.0
15062,20110506,5132,1323,41,C552049,22082,10,16.5
15063,20110506,5132,1322,41,C552049,22081,10,16.5
15064,20110506,5132,1320,41,C552049,22079,10,16.5
15065,20110506,0,4019,41,552050,84916,32,0.0
15066,20110506,0,4020,41,552052,84917,8,0.0
15067,20110506,2759,4295,41,C552173,85116,24,50.400000000000006
15068,20110506,400,1140,41,C552190,21830,24,10.08
15069,20110506,5011,2315,41,C552212,23127,3,14.850000000000001
15070,20110506,5011,2314,41,C552212,23126,1,4.95
15071,20110506,1137,1478,41,C552213,22251,4,5.0
15072,20110506,1137,701,41,C552213,21314,2,4.2
15073,20110506,0,3977,41,552214,84872A,12,0.0
15074,20110506,0,743,41,552216,21363,19,0.0
15075,20110506,0,157,41,552215,17096,41,0.0
15076,20110506,0,3611,41,552218,84406B,38,0.0
15077,20110506,0,1314,41,552219,22073,56,0.0
15078,20110506,0,488,41,552221,21043,38,0.0
15079,20110506,0,1244,41,552222,21974,45,0.0
15080,20110506,0,1734,41,552223,22524,49,0.0
15081,20110506,0,3876,41,552224,84766,37,0.0
15082,20110506,0,1978,41,552225,22775,40,0.0
15083,20110506,0,1276,41,552226,22035,160,0.0
15084,20110506,0,4013,41,552228,84912B,93,0.0
15085,20110506,1688,1758,41,C552237,22550,1,3.75
15086,20110506,1688,1602,41,C552237,22380,1,2.1
15087,20110506,1688,1657,41,C552237,22441,1,2.1
15088,20110506,2301,1776,41,C552241,22569,1,3.75
15089,20110508,4518,653,41,C552258,21258,1,12.75
15090,20110508,4518,579,41,C552258,21166,1,2.08
15091,20110508,2231,3866,41,C552300,84755,4,2.6
15092,20110508,4913,803,41,C552301,21426,1,2.1
15093,20110508,4913,801,41,C552301,21424,1,2.95
15094,20110509,0,1871,41,552331,22667,30,0.0
15095,20110509,505,2124,41,C552334,22925,1,5.95
15096,20110509,336,1832,15,C552335,22626,2,17.0
15097,20110509,2292,2124,41,C552339,22925,1,5.95
15098,20110509,361,986,16,C552406,21658,2,6.78
15099,20110509,361,1680,16,C552406,22467,3,6.300000000000001
15100,20110509,361,1811,16,C552406,22605,2,21.9
15101,20110509,361,1831,16,C552406,22625,1,7.65
15102,20110509,0,1997,41,552443,22796,360,0.0
15103,20110509,3844,1924,41,C552462,22720,1,4.95
15104,20110510,915,1059,41,C552535,21735,1,12.75
15105,20110510,915,1713,41,C552535,22502,1,5.95
15106,20110510,915,1712,41,C552535,22501,1,9.95
15107,20110510,1401,1328,41,C552546,22087,11,32.45
15108,20110510,4125,3197,41,C552552,48129,10,67.5
15109,20110510,4125,2030,41,C552552,22829,8,68.0
15110,20110510,4125,1997,41,C552552,22796,12,102.0
15111,20110510,4125,1705,41,C552552,22494,24,30.0
15112,20110510,4125,1454,41,C552552,22219,12,10.2
15113,20110510,4125,1406,41,C552552,22169,8,61.2
15114,20110510,4125,1331,41,C552552,22090,40,102.0
15115,20110510,4125,588,41,C552552,21181,48,88.80000000000001
15116,20110510,5089,1248,41,C552556,21980,72,20.88
15117,20110510,5089,1075,41,C552556,21754,3,17.85
15118,20110510,5089,879,41,C552556,21524,2,15.9
15119,20110510,5089,510,41,C552556,21080,12,10.2
15120,20110510,5089,4060,41,C552556,84946,24,30.0
15121,20110510,5089,4059,41,C552556,84945,24,20.4
15122,20110510,5089,3204,41,C552556,48184,2,15.9
15123,20110510,5089,2474,41,C552556,23299,6,22.5
15124,20110510,5089,2417,41,C552556,23230,25,10.5
15125,20110510,5089,2382,41,C552556,23194,8,18.0
15126,20110510,5089,2332,41,C552556,23144,24,19.919999999999998
15127,20110510,5089,2047,41,C552556,22847,2,33.9
15128,20110510,5089,1926,41,C552556,22722,4,15.8
15129,20110510,1329,2388,41,C552564,23201,200,358.0
15130,20110510,1329,2386,41,C552564,23199,200,358.0
15131,20110510,552,3542,41,C552568,84077,960,201.6
15132,20110510,3287,834,41,C552570,21464,2,8.5
15133,20110510,3287,833,41,C552570,21463,2,11.9
15134,20110510,5419,3483,41,C552585,82483,1,6.95
15135,20110510,5419,3407,41,C552585,79066K,1,0.85
15136,20110510,0,2125,41,552653,22926,48,0.0
15137,20110510,1087,1901,41,C552698,22697,1,2.95
15138,20110510,2212,1855,41,C552700,22650,2,2.9
15139,20110510,3699,3236,41,C552701,71053,1,3.75
15140,20110510,3699,276,41,C552701,20750,1,7.95
15141,20110510,747,1932,41,C552704,22729,1,3.39
15142,20110510,747,401,41,C552704,20914,2,5.1
15143,20110510,747,262,41,C552704,20728,2,2.9
15144,20110510,747,1057,41,C552704,21733,1,2.55
15145,20110510,747,1376,41,C552704,22136,1,1.45
15146,20110510,747,1639,41,C552704,22423,1,10.95
15147,20110510,3231,2124,41,C552705,22925,1,5.95
15148,20110510,664,2991,41,C552706,37446,1,1.45
15149,20110510,664,1149,41,C552706,21843,1,10.95
15150,20110510,3307,1712,41,C552707,22501,1,9.95
15151,20110510,538,2338,41,C552709,23150,1,2.49
15152,20110510,538,2334,41,C552709,23146,3,9.870000000000001
15153,20110510,538,1997,41,C552709,22796,1,9.95
15154,20110510,538,1705,41,C552709,22494,4,5.0
15155,20110511,2087,4045,41,C552718,84929,12,6.6000000000000005
15156,20110511,747,2038,41,C552719,22838,2,25.5
15157,20110511,5847,3927,41,C552720,84817,2,4.2
15158,20110511,5847,403,41,C552720,20932,1,2.95
15159,20110511,5847,2167,41,C552720,22969,2,2.9
15160,20110511,5847,1441,41,C552720,22204,1,3.75
15161,20110511,372,2160,16,C552722,22962,7,5.95
15162,20110511,0,560,41,552763,21137,25,0.0
15163,20110511,4154,1417,41,C552765,22180,1,9.95
15164,20110511,0,1325,41,552766,22084,56,0.0
15165,20110511,0,3423,41,552767,79164,47,0.0
15166,20110511,0,1328,41,552768,22087,26,0.0
15167,20110511,1779,4065,41,C552805,84951A,24,18.96
15168,20110511,1779,1348,41,C552805,22107,4,15.0
15169,20110511,1779,2096,41,C552805,22896,6,15.299999999999999
15170,20110511,1779,1765,41,C552805,22558,12,19.799999999999997
15171,20110511,1779,568,41,C552805,21155,6,15.299999999999999
15172,20110511,1779,1553,41,C552805,22327,6,17.700000000000003
15173,20110511,1779,1552,41,C552805,22326,6,17.700000000000003
15174,20110511,1779,742,41,C552805,21361,2,25.5
15175,20110511,1779,743,41,C552805,21363,3,14.850000000000001
15176,20110511,1779,1872,41,C552805,22668,5,14.75
15177,20110511,1779,519,41,C552805,21090,12,4.68
15178,20110511,3435,2039,41,C552841,22839,1,14.95
15179,20110511,3435,2038,41,C552841,22838,1,14.95
15180,20110511,3435,2040,41,C552841,22840,1,7.95
15181,20110511,3435,2041,41,C552841,22841,2,15.9
15182,20110511,3435,2042,41,C552841,22842,2,13.5
15183,20110511,3435,2043,41,C552841,22843,2,13.5
15184,20110511,1992,4301,41,C552849,85123A,12,35.400000000000006
15185,20110511,1992,2005,41,C552849,22804,6,17.700000000000003
15186,20110511,1992,1057,41,C552849,21733,3,8.850000000000001
15187,20110511,1917,1639,41,C552856,22423,1,12.75
15188,20110511,1810,1417,41,C552858,22180,1,9.95
15189,20110511,1810,1973,41,C552858,22770,1,14.95
15190,20110511,1810,2048,41,C552858,22848,1,16.95
15191,20110512,2231,259,41,C552889,20725,1,1.65
15192,20110512,928,911,41,C552919,21558,1,2.55
15193,20110512,761,1712,41,C552936,22501,6,51.0
15194,20110512,5389,642,41,C552944,21246,1,4.95
15195,20110512,0,2949,41,552979,35970,217,0.0
15196,20110512,571,2002,41,C553020,22801,2,7.5
15197,20110512,1584,1303,41,C553023,22062,6,4.9799999999999995
15198,20110512,784,2378,41,C553024,23190,1,1.65
15199,20110512,1603,2390,41,C553025,23203,10,20.8
15200,20110512,1603,1969,41,C553025,22766,1,2.95
15201,20110512,1603,1926,41,C553025,22722,2,7.9
15202,20110512,1603,1870,41,C553025,22666,1,2.95
15203,20110512,1603,1755,41,C553025,22547,2,0.84
15204,20110512,2863,2974,41,C553026,37370,1,1.25
15205,20110512,2863,1167,41,C553026,21868,1,1.25
15206,20110512,2863,2124,41,C553026,22925,1,5.95
15207,20110512,1376,701,41,C553027,21314,1,2.1
15208,20110512,2809,1395,41,C553028,22156,2,1.7
15209,20110512,2809,701,41,C553028,21314,2,4.2
15210,20110512,1831,331,41,C553029,20821,6,29.700000000000003
15211,20110512,5717,1388,41,C553030,22149,1,2.1
15212,20110512,1541,1527,41,C553031,22301,1,2.55
15213,20110512,1541,1526,41,C553031,22300,1,2.55
15214,20110512,1541,887,41,C553031,21533,3,14.850000000000001
15215,20110512,1541,636,41,C553031,21240,3,2.55
15216,20110512,965,2091,41,C553032,22891,3,12.75
15217,20110512,965,1837,41,C553032,22631,3,5.85
15218,20110512,965,1387,41,C553032,22148,12,23.4
15219,20110512,1516,2040,41,C553033,22840,2,15.9
15220,20110512,1516,2180,41,C553033,22982,12,15.0
15221,20110512,1516,620,41,C553033,21216,1,4.95
15222,20110512,1516,569,41,C553033,21156,8,15.6
15223,20110512,1516,2193,41,C553033,22995,24,10.08
15224,20110513,0,1731,41,553041,22521,9,0.0
15225,20110513,0,3991,41,553147,84879,160,0.0
15226,20110513,5419,3482,41,C553150,82482,1,2.55
15227,20110513,5419,1880,41,C553150,22676,1,1.25
15228,20110513,5419,1881,41,C553150,22677,1,1.25
15229,20110513,5419,2370,41,C553150,23182,1,0.83
15230,20110516,1298,3148,41,C553222,47566,1,4.95
15231,20110516,1298,2388,41,C553222,23201,1,2.08
15232,20110516,1831,331,41,C553230,20821,6,29.700000000000003
15233,20110516,0,2974,41,553391,37370,786,0.0
15234,20110516,0,32,41,553395,15058C,30,0.0
15235,20110516,0,30,41,553394,15058A,30,0.0
15236,20110516,0,1639,41,553396,22423,21,0.0
15237,20110516,5419,2063,41,C553397,22863,1,2.95
15238,20110516,0,2974,41,553398,37370,590,0.0
15239,20110516,0,3883,41,553399,84789,2,0.0
15240,20110516,0,323,41,553400,20803,40,0.0
15241,20110516,0,1301,41,553401,22060,16,0.0
15242,20110517,5711,2176,41,C553409,22978,6,22.5
15243,20110517,0,654,41,553413,21259,51,0.0
15244,20110517,5389,634,41,C553424,21238,1,0.85
15245,20110517,5256,2047,41,C553478,22847,1,16.95
15246,20110517,5256,2360,41,C553478,23172,1,1.65
15247,20110517,5256,2274,41,C553478,23082,1,3.75
15248,20110517,747,2362,41,C553479,23174,2,8.3
