CustomerID,FirstPurchase,LastPurchase,Orders,Revenue,Lines,Country
17472,2010-03-21 13:27:00,2011-06-01 14:57:00,4,922.35,223,United Kingdom
17473,2010-09-09 19:03:00,2010-10-27 11:45:00,2,607.0,34,United Kingdom
17474,2010-04-19 10:43:00,2010-04-19 10:43:00,1,1047.0,6,United Kingdom
17475,2011-09-21 14:55:00,2011-09-21 14:55:00,1,194.37,14,United Kingdom
17476,2009-12-02 12:09:00,2010-11-09 10:21:00,2,489.86,31,United Kingdom
17477,2010-03-02 11:53:00,2010-04-06 10:06:00,2,1144.3,44,United Kingdom
17478,2010-03-16 14:19:00,2010-10-27 15:01:00,2,1272.8,40,United Kingdom
17479,2010-03-17 09:26:00,2010-03-17 09:26:00,1,389.26000000000005,18,United Kingdom
17480,2010-09-21 12:31:00,2011-09-23 11:39:00,2,882.23,53,United Kingdom
17481,2011-09-07 09:57:00,2011-12-06 12:28:00,4,1255.59,82,United Kingdom
17482,2010-05-10 14:10:00,2010-08-09 15:33:00,2,775.64,53,United Kingdom
17483,2010-10-21 12:43:00,2011-10-05 13:10:00,4,591.73,28,United Kingdom
17484,2010-03-25 16:17:00,2010-05-12 15:41:00,2,209.57,14,United Kingdom
17486,2011-03-23 14:00:00,2011-03-23 14:00:00,1,396.87,24,United Kingdom
17487,2009-12-11 15:06:00,2009-12-11 15:06:00,1,160.55,8,United Kingdom
17488,2010-03-08 14:07:00,2010-03-08 14:07:00,1,336.5,18,United Kingdom
17489,2011-05-11 11:34:00,2011-10-12 08:56:00,2,376.64,29,United Kingdom
17490,2010-05-19 12:40:00,2011-12-09 09:08:00,9,2750.5,116,United Kingdom
17491,2010-04-28 11:57:00,2011-12-08 16:18:00,17,5981.07,182,United Kingdom
17492,2010-07-09 13:27:00,2011-04-05 15:21:00,3,1122.42,39,United Kingdom
17493,2010-11-19 16:57:00,2010-11-19 16:57:00,1,100.91000000000001,8,United Kingdom
17494,2010-07-26 10:06:00,2010-07-26 10:06:00,1,54.699999999999996,3,United Kingdom
17495,2010-11-14 11:50:00,2011-12-02 12:08:00,3,806.72,48,United Kingdom
17496,2010-01-14 13:36:00,2010-12-16 08:39:00,4,1412.89,72,United Kingdom
17497,2010-04-08 08:01:00,2010-11-14 14:17:00,2,287.25,7,United Kingdom
17498,2011-09-25 12:25:00,2011-09-25 12:25:00,1,272.22,17,United Kingdom
17499,2010-05-27 09:59:00,2011-02-23 09:14:00,2,1341.39,71,United Kingdom
17500,2011-11-10 09:08:00,2011-11-22 14:25:00,3,1138.0,5,United Kingdom
17501,2011-05-03 09:46:00,2011-05-03 09:47:00,2,288.6,18,United Kingdom
17502,2011-11-10 16:39:00,2011-11-30 13:13:00,4,689.1,28,United Kingdom
17503,2011-11-01 11:12:00,2011-12-07 09:18:00,2,558.96,38,United Kingdom
17504,2010-02-08 09:22:00,2011-05-17 12:59:00,18,9490.17,342,United Kingdom
17505,2010-04-13 16:33:00,2011-07-01 12:50:00,5,2435.48,102,United Kingdom
17506,2011-09-25 11:39:00,2011-09-25 11:39:00,1,302.2,14,United Kingdom
17507,2011-02-03 18:08:00,2011-03-23 11:48:00,2,605.58,88,United Kingdom
17508,2009-12-07 11:46:00,2011-03-04 08:10:00,8,4579.23,231,Greece
17509,2011-10-07 13:14:00,2011-10-13 10:26:00,8,6083.64,364,United Kingdom
17510,2010-10-15 10:20:00,2011-11-15 10:00:00,2,514.56,35,United Kingdom
17511,2009-12-02 10:52:00,2011-12-07 10:12:00,60,175603.55,1911,United Kingdom
17512,2009-12-10 19:35:00,2011-11-11 12:11:00,18,5467.820000000001,197,United Kingdom
17513,2010-08-17 15:08:00,2011-09-28 16:42:00,3,1158.8,18,United Kingdom
17514,2010-02-08 14:00:00,2011-08-03 15:45:00,2,522.0,83,United Kingdom
17515,2010-06-07 13:29:00,2011-11-08 14:04:00,9,1602.51,179,United Kingdom
17516,2010-11-26 12:50:00,2011-11-24 16:51:00,6,947.5,191,United Kingdom
17517,2011-02-04 11:48:00,2011-02-04 11:48:00,1,153.94,11,United Kingdom
17518,2010-03-28 13:31:00,2010-10-10 12:40:00,2,329.42,77,United Kingdom
17519,2009-12-01 09:57:00,2011-11-22 16:43:00,15,5109.47,222,United Kingdom
17520,2011-10-17 12:04:00,2011-10-17 12:04:00,1,546.81,30,United Kingdom
17521,2010-10-01 11:49:00,2011-11-10 11:22:00,5,1278.06,78,United Kingdom
17522,2011-05-05 16:31:00,2011-12-08 12:31:00,5,1066.15,72,United Kingdom
17523,2011-11-20 13:40:00,2011-11-28 13:20:00,4,652.74,33,United Kingdom
17524,2010-09-27 16:20:00,2010-12-13 14:32:00,3,539.14,43,United Kingdom
17525,2010-10-07 09:12:00,2010-12-15 12:05:00,3,1161.9,26,United Kingdom
17526,2009-12-17 16:18:00,2011-12-05 11:05:00,12,4166.04,97,United Kingdom
17527,2011-05-05 13:43:00,2011-10-17 12:32:00,4,939.37,47,United Kingdom
17528,2011-09-29 13:04:00,2011-12-08 13:27:00,8,3628.5,253,United Kingdom
17529,2010-01-11 12:29:00,2010-04-08 17:51:00,2,1240.25,82,United Kingdom
17530,2009-12-06 16:17:00,2011-12-08 18:42:00,12,3087.74,540,United Kingdom
17531,2010-03-31 12:57:00,2011-06-02 19:17:00,3,1266.82,58,United Kingdom
17532,2010-11-19 08:13:00,2010-11-19 08:13:00,1,65.34,4,United Kingdom
17533,2010-10-01 09:14:00,2010-10-01 09:14:00,1,34.8,1,United Kingdom
17534,2010-02-25 16:55:00,2011-10-17 12:47:00,5,1668.83,92,United Kingdom
17535,2011-03-04 15:20:00,2011-03-04 15:20:00,1,164.4,13,United Kingdom
17536,2010-01-26 12:00:00,2011-06-15 13:23:00,3,364.83,16,United Kingdom
17537,2011-02-09 13:37:00,2011-11-10 10:56:00,2,887.67,74,United Kingdom
17538,2011-11-14 12:12:00,2011-11-14 12:12:00,1,98.42,9,United Kingdom
17539,2009-12-13 12:36:00,2010-03-21 15:23:00,3,1161.84,143,United Kingdom
17540,2010-04-19 09:47:00,2011-11-15 11:56:00,6,1590.6000000000001,64,United Kingdom
17541,2010-07-18 11:36:00,2010-07-18 11:36:00,1,119.86,31,United Kingdom
17542,2010-03-08 12:08:00,2011-03-15 11:45:00,3,340.85,64,United Kingdom
17543,2010-06-08 12:41:00,2010-06-08 12:41:00,1,120.05,13,United Kingdom
17544,2010-11-14 14:47:00,2010-11-14 15:08:00,3,944.82,88,United Kingdom
17545,2010-05-11 10:04:00,2011-10-27 14:04:00,6,1409.8600000000001,260,United Kingdom
17547,2010-02-12 14:34:00,2010-11-29 09:41:00,2,727.85,31,United Kingdom
17548,2010-11-08 16:19:00,2011-04-20 12:01:00,4,731.26,34,United Kingdom
17549,2011-10-19 10:05:00,2011-11-16 09:59:00,2,148.86,6,United Kingdom
17550,2010-02-07 15:07:00,2011-05-26 14:09:00,9,2506.64,321,United Kingdom
17551,2010-12-15 14:12:00,2010-12-15 14:12:00,1,290.34,39,United Kingdom
17552,2010-03-22 09:19:00,2011-10-10 17:00:00,12,3085.29,156,United Kingdom
17553,2010-04-08 09:44:00,2011-08-02 10:00:00,4,3757.6,6,United Kingdom
17554,2011-07-14 20:01:00,2011-12-08 14:15:00,5,1952.45,88,United Kingdom
17555,2010-05-02 16:02:00,2011-11-20 12:22:00,5,1045.74,264,United Kingdom
17556,2010-11-25 17:00:00,2011-05-18 10:48:00,2,300.67,14,United Kingdom
17557,2009-12-07 10:15:00,2011-11-25 12:57:00,4,575.46,35,United Kingdom
17558,2010-11-11 14:36:00,2010-11-11 14:36:00,1,259.17,28,United Kingdom
17559,2010-07-15 12:02:00,2010-07-15 12:02:00,1,167.62,12,United Kingdom
17560,2010-02-17 12:11:00,2011-09-06 09:18:00,8,1895.8,55,United Kingdom
17561,2009-12-06 13:29:00,2011-11-20 12:53:00,4,703.02,191,United Kingdom
17562,2011-06-19 13:06:00,2011-11-25 14:21:00,7,1122.38,63,United Kingdom
17563,2010-04-07 10:02:00,2010-05-10 14:54:00,2,392.38,29,United Kingdom
17564,2011-09-20 14:00:00,2011-11-15 13:27:00,3,454.01,49,United Kingdom
17565,2010-05-02 11:54:00,2010-05-02 11:54:00,1,131.83,30,United Kingdom
17566,2011-11-14 13:42:00,2011-12-01 19:54:00,2,869.77,142,United Kingdom
17567,2010-09-24 10:48:00,2011-12-02 15:48:00,9,5356.03,223,United Kingdom
17568,2010-03-16 16:45:00,2010-03-16 16:45:00,1,374.45,62,United Kingdom
17569,2011-01-11 14:15:00,2011-01-11 14:15:00,1,344.14,29,United Kingdom
17571,2010-06-15 12:50:00,2011-10-20 15:57:00,5,1629.66,324,United Kingdom
17572,2009-12-15 10:00:00,2011-09-29 17:53:00,10,723.01,36,United Kingdom
17573,2011-09-07 10:36:00,2011-11-10 13:01:00,3,380.6,25,United Kingdom
17574,2011-04-11 09:47:00,2011-04-11 09:47:00,1,185.65,8,United Kingdom
17575,2010-02-10 13:48:00,2010-02-10 13:48:00,1,171.7,5,United Kingdom
17576,2009-12-03 16:54:00,2011-12-01 17:56:00,41,8825.25,899,United Kingdom
17577,2010-02-09 10:10:00,2010-03-04 13:01:00,2,348.75,21,United Kingdom
17578,2010-06-28 11:55:00,2011-05-05 18:38:00,7,1047.33,65,United Kingdom
17579,2010-05-10 14:28:00,2011-12-05 12:28:00,4,753.28,94,United Kingdom
17580,2010-10-13 14:28:00,2011-04-01 12:41:00,5,538.07,93,United Kingdom
17581,2009-12-03 12:34:00,2011-12-09 12:21:00,43,18737.95,849,United Kingdom
17582,2010-03-26 12:23:00,2011-04-17 13:18:00,5,1446.95,122,United Kingdom
17583,2010-05-28 14:24:00,2010-05-28 14:24:00,1,135.95,7,United Kingdom
17584,2010-01-25 08:17:00,2011-12-02 17:12:00,6,5309.42,124,United Kingdom
17585,2010-08-18 16:39:00,2011-08-22 13:30:00,7,2064.71,384,United Kingdom
17586,2010-03-30 13:12:00,2010-03-30 13:12:00,1,167.4,8,United Kingdom
17587,2010-03-21 14:16:00,2010-03-21 14:16:00,1,173.76,41,United Kingdom
17588,2010-03-12 12:34:00,2011-08-31 13:37:00,7,2939.55,71,United Kingdom
17589,2010-03-07 13:48:00,2011-10-10 16:58:00,18,13806.27,1299,United Kingdom
17590,2011-10-30 14:05:00,2011-12-07 12:55:00,3,1466.77,195,United Kingdom
17591,2010-01-17 16:09:00,2011-09-27 13:42:00,8,2723.62,247,United Kingdom
17592,2009-12-01 10:49:00,2009-12-01 10:49:00,1,148.3,13,United Kingdom
17593,2009-12-04 14:35:00,2011-12-06 10:30:00,11,8092.32,408,United Kingdom
17594,2010-04-14 08:53:00,2011-09-15 16:34:00,4,2497.88,104,United Kingdom
17595,2011-11-02 16:19:00,2011-11-27 16:08:00,2,386.69,82,United Kingdom
17596,2009-12-15 13:21:00,2011-11-16 14:11:00,13,4882.43,545,United Kingdom
17597,2010-05-05 15:33:00,2011-05-10 11:54:00,5,3484.09,128,United Kingdom
17598,2010-11-23 17:43:00,2010-11-23 17:43:00,1,409.98,10,United Kingdom
17599,2010-08-19 12:50:00,2010-08-19 12:50:00,1,52.05,3,United Kingdom
17600,2011-11-22 09:43:00,2011-11-22 09:43:00,1,161.67000000000002,13,United Kingdom
17601,2010-11-24 14:29:00,2011-04-14 18:02:00,2,412.65999999999997,71,United Kingdom
17602,2010-03-30 17:25:00,2011-12-07 13:53:00,14,7354.43,909,United Kingdom
17603,2009-12-10 09:44:00,2011-09-22 14:18:00,4,1788.38,106,United Kingdom
17604,2010-01-27 12:19:00,2011-05-06 13:43:00,6,942.38,208,United Kingdom
17605,2010-04-28 14:45:00,2010-04-28 14:45:00,1,160.75,13,United Kingdom
17606,2009-12-02 13:32:00,2009-12-02 13:32:00,1,87.30000000000001,6,United Kingdom
17607,2010-11-28 13:11:00,2010-11-28 13:11:00,1,333.81,22,United Kingdom
17608,2010-04-11 13:37:00,2011-11-06 13:06:00,4,488.06,159,United Kingdom
17609,2010-04-09 16:54:00,2011-10-30 12:28:00,11,1875.36,382,United Kingdom
17610,2009-12-06 16:07:00,2010-06-17 16:34:00,5,1511.94,154,United Kingdom
17611,2009-12-01 13:29:00,2011-12-02 13:29:00,28,8287.53,1111,United Kingdom
17612,2009-12-17 11:59:00,2011-10-17 14:59:00,18,5394.86,340,United Kingdom
17613,2011-02-07 11:20:00,2011-11-17 10:51:00,14,4544.55,306,United Kingdom
17614,2011-10-13 16:01:00,2011-10-13 16:01:00,1,386.32,98,United Kingdom
17615,2010-08-11 12:54:00,2011-08-01 14:06:00,6,721.8,56,United Kingdom
17616,2010-09-14 10:43:00,2011-06-19 10:11:00,4,1060.8,5,United Kingdom
17617,2010-05-30 12:48:00,2010-05-30 12:48:00,1,385.19,18,United Kingdom
17618,2010-01-24 11:03:00,2011-12-04 11:50:00,11,4001.64,357,United Kingdom
17619,2011-01-31 14:18:00,2011-01-31 14:18:00,1,214.37,74,United Kingdom
17620,2011-10-11 12:08:00,2011-10-11 12:08:00,1,81.44,4,United Kingdom
17621,2010-10-04 09:37:00,2011-11-18 17:11:00,6,3175.12,66,United Kingdom
17622,2010-04-20 13:38:00,2010-04-21 12:36:00,2,1130.21,38,United Kingdom
17623,2009-12-14 14:36:00,2011-11-07 11:32:00,7,2365.77,194,United Kingdom
17624,2009-12-20 12:35:00,2011-11-25 10:52:00,4,1568.63,97,United Kingdom
17625,2009-12-15 11:49:00,2011-11-21 13:36:00,8,5978.9,683,United Kingdom
17626,2010-04-16 12:15:00,2010-04-16 12:15:00,1,254.0,18,United Kingdom
17627,2010-08-18 11:27:00,2010-08-18 11:27:00,1,296.36,10,United Kingdom
17628,2011-09-19 15:21:00,2011-09-19 15:21:00,1,75.75,5,United Kingdom
17629,2010-10-14 13:35:00,2011-12-04 10:56:00,10,2455.52,156,United Kingdom
17630,2011-04-21 14:03:00,2011-06-23 11:58:00,2,503.59999999999997,26,United Kingdom
17631,2009-12-09 14:15:00,2011-12-08 09:47:00,7,998.49,69,United Kingdom
17633,2010-11-15 14:55:00,2011-11-08 13:25:00,7,2057.39,101,United Kingdom
17634,2011-01-06 12:45:00,2011-11-03 13:09:00,9,2358.59,296,United Kingdom
17635,2010-04-28 10:51:00,2010-10-11 15:12:00,3,1265.58,74,United Kingdom
17636,2011-11-20 14:40:00,2011-11-20 14:40:00,1,285.56,20,United Kingdom
17637,2011-08-16 13:25:00,2011-11-08 12:51:00,2,547.0600000000001,35,United Kingdom
17638,2009-12-18 09:58:00,2010-03-02 14:32:00,2,842.4,3,United Kingdom
17639,2010-08-13 11:59:00,2011-03-08 15:22:00,6,615.17,79,United Kingdom
17640,2010-03-23 09:15:00,2011-09-14 09:13:00,6,3168.94,66,United Kingdom
17642,2009-12-05 16:01:00,2011-08-12 09:11:00,5,1824.49,108,United Kingdom
17643,2010-07-22 13:07:00,2010-12-01 14:38:00,2,541.25,39,United Kingdom
17644,2010-02-16 08:44:00,2011-12-08 13:43:00,20,6028.6,327,United Kingdom
17646,2009-12-16 09:37:00,2011-05-04 13:17:00,12,4149.79,205,United Kingdom
17647,2010-02-08 14:39:00,2011-10-05 15:38:00,3,331.65999999999997,12,United Kingdom
17648,2010-11-19 16:41:00,2011-10-10 09:41:00,5,2216.37,125,United Kingdom
17649,2010-08-24 13:01:00,2011-07-24 15:53:00,3,1578.89,98,United Kingdom
17650,2011-11-18 14:52:00,2011-11-18 14:52:00,1,166.08,8,United Kingdom
17651,2010-07-01 12:17:00,2011-11-28 10:29:00,16,5703.52,332,United Kingdom
17652,2011-03-03 14:05:00,2011-11-14 12:55:00,12,4867.72,259,United Kingdom
17653,2011-08-11 15:24:00,2011-11-03 12:46:00,4,1207.56,44,United Kingdom
17654,2011-03-07 13:17:00,2011-03-07 13:17:00,1,117.55,22,United Kingdom
17655,2010-10-19 10:20:00,2011-11-29 11:34:00,9,3652.48,120,United Kingdom
17656,2011-08-03 10:45:00,2011-09-27 13:04:00,5,1674.69,82,United Kingdom
17657,2010-10-05 14:52:00,2010-10-05 14:52:00,1,126.0,7,United Kingdom
17658,2011-05-12 15:23:00,2011-11-14 12:07:00,2,595.42,19,United Kingdom
17659,2010-11-18 14:20:00,2011-11-22 13:29:00,14,3834.79,204,United Kingdom
17660,2009-12-02 16:02:00,2011-07-21 13:37:00,2,342.22,82,United Kingdom
17662,2009-12-17 09:54:00,2010-02-16 09:38:00,2,412.92,15,United Kingdom
17663,2010-03-04 11:42:00,2011-11-14 08:56:00,17,5175.83,238,United Kingdom
17664,2010-03-29 17:17:00,2011-11-21 11:29:00,4,1166.23,80,United Kingdom
17665,2010-08-03 13:12:00,2010-08-03 13:12:00,1,563.1,19,United Kingdom
17666,2010-06-30 12:03:00,2011-12-06 09:06:00,5,2047.8,44,United Kingdom
17667,2010-02-23 09:57:00,2011-10-04 14:32:00,9,3950.7,230,United Kingdom
17668,2011-11-01 14:45:00,2011-12-08 13:25:00,2,347.75,15,United Kingdom
17669,2010-04-01 18:48:00,2011-10-28 08:53:00,10,6142.35,144,United Kingdom
17670,2011-04-26 09:12:00,2011-04-26 09:12:00,1,205.7,11,United Kingdom
17671,2010-11-29 11:53:00,2011-11-24 12:21:00,5,2403.34,92,United Kingdom
17672,2010-01-26 17:20:00,2011-10-20 14:18:00,7,5778.63,206,United Kingdom
17673,2010-03-19 14:02:00,2011-12-08 12:50:00,13,4173.88,507,United Kingdom
17674,2010-12-06 10:20:00,2011-09-26 13:35:00,2,851.7,38,United Kingdom
17675,2009-12-10 16:10:00,2011-12-08 18:03:00,70,38259.6,1128,United Kingdom
17676,2010-03-30 10:49:00,2011-12-05 15:16:00,10,2749.34,163,United Kingdom
17677,2009-12-16 11:23:00,2011-12-08 09:56:00,54,36675.06,711,United Kingdom
17678,2010-04-15 13:54:00,2011-03-21 11:52:00,2,599.76,28,United Kingdom
17679,2009-12-03 17:32:00,2011-10-18 07:43:00,7,3577.61,81,United Kingdom
17680,2010-07-16 16:07:00,2011-11-16 12:42:00,3,497.45,20,United Kingdom
17681,2010-01-15 11:53:00,2010-04-21 17:22:00,5,731.2,14,United Kingdom
17682,2010-03-08 09:49:00,2011-11-29 15:59:00,11,4456.78,238,United Kingdom
17683,2010-06-03 17:15:00,2010-11-19 10:11:00,3,819.01,46,United Kingdom
17684,2011-10-27 11:10:00,2011-10-27 11:10:00,1,239.41,15,United Kingdom
17685,2010-02-11 13:44:00,2011-11-23 11:36:00,12,5907.47,210,United Kingdom
17686,2010-06-24 09:49:00,2011-12-02 15:39:00,9,8296.81,429,United Kingdom
17687,2010-10-15 12:30:00,2010-10-15 12:30:00,1,432.68,26,United Kingdom
17688,2010-11-11 10:41:00,2010-11-11 10:41:00,1,304.2,19,United Kingdom
17689,2010-08-22 13:54:00,2010-11-16 13:22:00,2,317.08,22,United Kingdom
17690,2010-02-03 14:26:00,2011-11-09 15:17:00,20,7412.0,378,United Kingdom
17691,2010-06-11 11:50:00,2010-12-16 17:20:00,4,780.0500000000001,52,United Kingdom
17692,2010-06-17 11:14:00,2011-08-04 14:01:00,12,2960.44,161,United Kingdom
17693,2011-07-25 15:48:00,2011-07-25 15:48:00,1,200.47,16,United Kingdom
17694,2010-05-26 08:27:00,2011-07-21 12:00:00,3,1695.97,81,United Kingdom
17695,2010-01-28 09:27:00,2011-07-31 10:40:00,5,1746.04,61,United Kingdom
17696,2009-12-10 17:09:00,2011-11-01 13:43:00,27,7679.59,365,United Kingdom
17697,2011-04-17 15:40:00,2011-04-17 15:40:00,1,338.95,19,United Kingdom
17698,2011-03-24 11:34:00,2011-03-24 11:34:00,1,154.95,8,United Kingdom
17699,2010-05-27 11:53:00,2010-08-20 09:39:00,2,442.0,19,United Kingdom
17700,2009-12-01 11:37:00,2011-11-23 11:51:00,14,6679.97,360,United Kingdom
17701,2011-04-01 12:25:00,2011-04-01 12:25:00,1,417.95,24,United Kingdom
17702,2010-11-04 12:09:00,2011-11-09 16:03:00,6,3144.04,153,United Kingdom
17703,2010-10-17 16:16:00,2011-11-04 15:51:00,4,1094.84,78,United Kingdom
17704,2011-04-14 09:28:00,2011-06-24 09:40:00,2,885.19,31,United Kingdom
17705,2010-05-12 09:47:00,2011-12-06 13:45:00,11,2083.9,120,United Kingdom
17706,2010-01-19 12:13:00,2011-12-05 13:34:00,31,20749.98,765,United Kingdom
17707,2009-12-07 12:19:00,2011-06-07 15:03:00,8,609.3000000000001,24,United Kingdom
17708,2010-10-12 12:13:00,2011-06-05 10:12:00,4,884.1800000000001,73,United Kingdom
17709,2010-04-15 14:48:00,2011-06-23 11:55:00,5,671.01,40,United Kingdom
17710,2010-10-12 07:49:00,2010-10-12 07:49:00,1,293.5,20,United Kingdom
17711,2011-02-23 11:32:00,2011-11-29 11:40:00,2,385.1,23,United Kingdom
17712,2011-10-26 12:28:00,2011-10-26 12:28:00,1,522.91,29,United Kingdom
17713,2010-06-09 09:33:00,2010-11-22 16:50:00,4,1198.09,76,United Kingdom
17714,2010-07-14 10:41:00,2011-01-23 10:32:00,5,1410.18,81,United Kingdom
17715,2010-04-26 12:17:00,2011-05-23 12:32:00,2,489.59999999999997,2,United Kingdom
17716,2009-12-02 17:18:00,2011-11-17 12:00:00,24,15956.97,601,United Kingdom
17717,2010-10-14 12:54:00,2010-10-14 12:54:00,1,376.92,26,United Kingdom
17718,2010-03-05 08:01:00,2011-04-21 13:39:00,2,439.18,23,United Kingdom
17719,2011-03-29 11:29:00,2011-11-02 10:36:00,15,5396.04,274,United Kingdom
17720,2010-05-10 09:58:00,2011-11-13 15:04:00,10,2768.91,133,United Kingdom
17721,2010-02-18 15:18:00,2010-02-18 15:18:00,1,307.21000000000004,11,United Kingdom
17722,2010-11-29 09:44:00,2011-09-04 15:22:00,5,4430.36,219,United Kingdom
17723,2010-11-29 10:35:00,2011-08-04 18:37:00,7,3378.4000000000005,12,United Kingdom
17724,2011-07-24 13:26:00,2011-09-29 15:26:00,3,1033.0,40,United Kingdom
17725,2011-03-17 19:47:00,2011-11-23 16:34:00,11,3439.08,192,United Kingdom
17726,2010-01-26 14:58:00,2010-11-09 13:37:00,7,1092.06,64,United Kingdom
17727,2011-11-24 17:06:00,2011-11-24 17:06:00,1,1060.25,66,United Kingdom
17728,2010-09-12 14:58:00,2011-12-06 08:52:00,5,4238.76,244,United Kingdom
17729,2010-04-22 15:03:00,2010-04-22 15:03:00,1,438.65000000000003,23,United Kingdom
17730,2010-04-29 11:48:00,2011-12-06 15:43:00,20,7773.8,314,United Kingdom
17731,2010-02-09 12:37:00,2011-09-21 15:02:00,6,1708.99,99,United Kingdom
17732,2010-08-09 08:41:00,2010-12-02 09:29:00,8,2470.39,140,United Kingdom
17733,2011-03-23 09:54:00,2011-11-01 08:16:00,2,692.19,35,United Kingdom
17734,2010-03-07 13:55:00,2011-10-17 12:33:00,6,1442.32,86,United Kingdom
17735,2010-07-30 13:25:00,2011-12-07 16:47:00,26,17244.93,896,United Kingdom
17736,2011-08-18 14:33:00,2011-11-30 15:36:00,3,377.44,25,United Kingdom
17737,2011-10-12 14:42:00,2011-11-30 15:16:00,2,168.24,10,United Kingdom
17738,2010-03-19 10:07:00,2011-11-20 15:05:00,13,4183.56,230,United Kingdom
17739,2009-12-07 10:48:00,2011-11-28 09:12:00,18,7730.59,149,United Kingdom
17740,2010-01-11 13:11:00,2010-11-15 16:33:00,6,426.9,9,United Kingdom
17741,2010-05-28 12:11:00,2010-10-29 11:59:00,2,101.1,6,United Kingdom
17742,2009-12-01 13:16:00,2011-08-18 15:28:00,11,2098.48,85,United Kingdom
17743,2010-09-17 14:54:00,2010-09-17 14:54:00,1,229.2,3,United Kingdom
17744,2010-11-24 09:34:00,2011-12-06 12:11:00,7,2649.14,151,United Kingdom
17745,2010-06-02 09:03:00,2010-08-19 12:30:00,2,600.34,28,United Kingdom
17746,2010-04-08 12:54:00,2011-04-13 14:31:00,4,904.1800000000001,36,United Kingdom
17747,2011-08-19 08:13:00,2011-08-19 08:13:00,1,71.4,1,United Kingdom
17748,2010-06-30 13:49:00,2010-06-30 13:49:00,1,358.15,17,United Kingdom
17749,2010-06-11 14:56:00,2011-06-14 15:45:00,3,1026.18,57,United Kingdom
17750,2011-06-28 15:44:00,2011-12-04 14:09:00,9,1694.16,182,United Kingdom
17751,2010-10-14 13:57:00,2010-10-14 13:57:00,1,157.85999999999999,32,United Kingdom
17752,2010-12-15 16:19:00,2010-12-15 16:19:00,1,80.64,1,United Kingdom
17753,2010-01-06 14:20:00,2010-09-01 15:49:00,4,382.06,69,United Kingdom
17754,2009-12-11 15:52:00,2011-12-09 11:20:00,13,4451.22,223,United Kingdom
17756,2010-11-10 12:54:00,2010-11-29 12:20:00,3,728.75,84,United Kingdom
17757,2010-01-13 15:56:00,2011-12-08 15:31:00,56,9362.55,1298,United Kingdom
17758,2010-05-20 13:18:00,2011-11-20 14:45:00,12,4964.03,528,United Kingdom
17759,2010-05-05 11:40:00,2011-11-22 16:02:00,5,1260.63,132,United Kingdom
17760,2010-02-28 12:15:00,2011-11-18 10:56:00,6,918.93,76,United Kingdom
17761,2011-11-07 10:23:00,2011-11-07 10:23:00,1,712.78,19,United Kingdom
17762,2010-09-09 17:40:00,2010-09-09 17:40:00,1,129.75,17,United Kingdom
17763,2010-02-18 14:32:00,2011-03-21 14:25:00,4,86.15,14,United Kingdom
17764,2009-12-03 14:28:00,2011-10-20 11:03:00,5,1513.57,149,United Kingdom
17765,2010-09-17 12:45:00,2011-07-04 12:41:00,4,524.0,81,United Kingdom
17766,2010-11-23 14:17:00,2010-11-23 14:29:00,2,299.61,22,United Kingdom
17767,2010-10-25 16:22:00,2011-11-24 14:42:00,2,413.05,39,United Kingdom
17768,2009-12-02 12:26:00,2011-12-01 13:22:00,7,3292.73,182,United Kingdom
17769,2010-01-19 11:33:00,2011-11-27 11:18:00,17,7053.38,583,United Kingdom
17770,2011-03-02 13:35:00,2011-05-25 12:34:00,5,1143.27,38,United Kingdom
17771,2010-04-29 13:21:00,2011-10-14 11:43:00,4,386.93,68,United Kingdom
17772,2010-11-12 11:31:00,2011-11-29 11:05:00,3,360.75,96,United Kingdom
17773,2010-01-18 14:32:00,2010-07-13 14:07:00,2,575.37,55,United Kingdom
17774,2010-02-08 16:06:00,2011-09-04 12:49:00,9,3272.83,396,United Kingdom
17775,2011-03-30 10:50:00,2011-03-30 10:50:00,1,56.4,3,United Kingdom
17776,2009-12-16 14:59:00,2010-11-18 12:14:00,2,329.3,79,United Kingdom
17777,2011-08-31 14:35:00,2011-11-15 12:02:00,3,647.56,190,United Kingdom
17778,2010-02-16 12:44:00,2010-02-16 12:44:00,1,197.70000000000002,10,United Kingdom
17779,2011-07-19 12:19:00,2011-11-18 14:15:00,3,650.32,81,United Kingdom
17780,2010-01-24 11:21:00,2010-02-10 13:43:00,3,346.56,79,United Kingdom
17781,2011-03-31 19:54:00,2011-07-03 16:00:00,2,188.02,12,United Kingdom
17782,2010-11-22 10:03:00,2010-11-22 11:15:00,2,679.02,29,United Kingdom
17783,2010-07-15 12:50:00,2011-09-28 16:07:00,3,376.96,91,United Kingdom
17784,2010-06-07 16:08:00,2010-06-07 16:08:00,1,112.86,23,United Kingdom
17785,2010-05-23 13:01:00,2011-10-17 13:43:00,3,403.38,51,United Kingdom
17786,2011-01-26 14:35:00,2011-09-15 12:51:00,2,266.85,68,United Kingdom
17787,2010-12-03 13:43:00,2011-07-10 11:24:00,4,2553.82,159,United Kingdom
17788,2011-08-02 10:38:00,2011-09-27 10:09:00,2,1112.95,4,United Kingdom
17789,2010-02-16 13:16:00,2011-03-03 13:14:00,2,397.15,29,United Kingdom
17790,2010-06-13 13:30:00,2011-11-13 11:30:00,20,2779.41,302,United Kingdom
17791,2011-11-10 12:09:00,2011-11-10 12:09:00,1,106.1,10,United Kingdom
